GDELT Query,Article Language,Article Country,Article Date Original,Article Title,Article URL,original_language,By_Excel,By_LLM,Filter_Source,Excel_Match,LLM_Classification
Grab,Vietnamese,Vietnam,20230906T133000Z,Initial Results Achieved from the Confidence Voting,https://baoxaydung.com.vn/viec-lay-phieu-tin-nhiem-da-thu-ket-qua-buoc-dau-quan-trong-360434.html,vi,False,True,LLM,,MAYBE
Grab,Chinese,China,20230906T063000Z,"Ishibao has advanced the development of Kyozu's synergetic vision to a wide range of depths, greater synergy, better industrial collaboration, more shared services.",https://hebei.hebnews.cn/2023-09/06/content_9065145.htm,zh,True,False,Excel,Actions: trial; Actors: labor,NO
Grab,Chinese,China,20230906T061500Z,The Hong Kong version of FDA calls out _ Eastern Wealth Network,https://finance.eastmoney.com/a/202309062839132546.html,zh,False,True,LLM,,MAYBE
Gojek,English,Vietnam,20230906T141500Z,Wide range logistics – Talk Vietnam,https://www.talkvietnam.com/tag/wide-range-logistics/,en,False,True,LLM,,MAYBE
Yandex,Russian,Russia,20230906T233000Z,"In Russia, certified specialists went to couriers",https://www.nakanune.ru/news/2023/9/7/22735191/,ru,False,True,LLM,,MAYBE
Yandex,Russian,Russia,20230906T130000Z,New development of Yandex,https://iz.ru/1569893/2023-09-06/iandeks-razrabatyvaet-ustroistvo-dlia-bolee-tochnoi-navigatcii-bez-signala-gps,ru,False,True,LLM,,MAYBE
Yandex,Russian,Russia,20230906T163000Z,The court of the European Union rejected the claims of Russian businessmen who wanted to lift sanctions,https://www.bfm.ru/news/533329,ru,True,False,Excel,Actions: court; Actors: Union,NO
Yandex,Russian,Russia,20230906T111500Z,FAS rejected the ideas of marketplaces to work with PVZ,https://rb.ru/news/fas-marketplace-pvz/,ru,False,True,LLM,,MAYBE
Delivery Club,Greek,Greece,20230906T183000Z,Anti-capitalist Overturn in Attica : With realism of needs m,https://prin.gr/2023/09/a-a-attiki/,el,False,True,LLM,,MAYBE
gig economy,English,Malaysia,20230906T203000Z,Battle for deposits forecast to intensify,https://www.thestar.com.my/business/business-news/2023/09/07/battle-for-deposits-forecast-to-intensify,en,False,True,LLM,,MAYBE
gig economy,English,United States,20230907T000000Z,"Workers need empowerment , not more Bidenomics failures",https://nypost.com/2023/09/06/workers-need-empowerment-not-more-bidenomics-failures/,en,False,True,LLM,,MAYBE
gig economy,English,Australia,20230906T060000Z,"Closing Loopholes bill opens new minefields for  employee - like  work done by freelancers , gig workers",https://www.afr.com/policy/economy/closing-loopholes-law-opens-minefields-for-freelancers-20230904-p5e1q4,en,False,True,LLM,,MAYBE
gig economy,English,United Kingdom,20230906T051500Z,Lean work and a narrowing path to  good jobs,https://www.socialeurope.eu/lean-work-and-a-narrowing-path-to-good-jobs,en,False,True,LLM,,MAYBE
gig economy,English,United Kingdom,20230906T161500Z,Fresh strikes by university staff announced in long running pay dispute,https://www.lbc.co.uk/business/0d2ab4382afd404dbe5a03aef993bd65/,en,True,False,Excel,"Actions: pay, strike; Actors: staff",NO
gig work,English,Canada,20230906T001500Z,Appetite for protection – Winnipeg Free Press,https://www.winnipegfreepress.com/breakingnews/2023/09/05/appetite-for-protection,en,False,True,LLM,,MAYBE
gig work,Slovenian,Slovenia,20230906T110000Z,Rupar prepares protestors for violence,https://www.mladina.si/227202/rupar-pripravlja-protestnike-na-nasilje/,sl,False,True,LLM,,MAYBE
platform labour,Russian,Russia,20230906T163000Z,Equality and Justice: The Role of Trade Unions in Protecting Women’s Rights,https://lezgigazet.ru/archives/360226,ru,True,False,Excel,Actions: Justice; Actors: Union,NO
platform labour,Russian,Russia,20230906T153000Z,Trade unions called the main violations of women’s labor rights,https://tass.ru/obschestvo/18669985,ru,False,True,LLM,,MAYBE
platform workers,Chinese,,20230906T054500Z,"Hangzhou will be ready to pass the torch, and the delivery boy will be involved in the delivery of the message _ News Channel _ Chinese Youth Network",https://news.youth.cn/gn/202309/t20230906_14769371.htm,zh,False,True,LLM,,MAYBE
platform workers,Chinese,China,20230906T224500Z,15-minute service circles - livelihood,https://www.workercn.cn/c/2023-09-07/7972482.shtml,zh,False,True,LLM,,MAYBE
platform workers,Serbian,Serbia,20230906T141500Z,"Signatories of the Living Wage Declaration: Raise Minimum Wage 10% in September, 20% in January",https://novimagazin.rs/ekonomija/303518-potpisnici-deklaracije-o-plati-za-zivot-minimalac-u-septembru-povecati-10-a-u-januaru-20-odsto,sr,False,True,LLM,,MAYBE
platform workers,Portuguese,Brazil,20230906T200000Z,Digital College partner with Pay Less for technological training of employees - Hamlet Oliveira,https://diariodonordeste.verdesmares.com.br:443/opiniao/colunistas/hamlet-oliveira/digital-college-firma-parceria-com-pague-menos-para-formacao-tecnologica-de-funcionarios-1.3414305,pt,True,False,Excel,Actions: Pay; Actors: employees,NO
platform workers,Chinese,China,20230906T153000Z,"On the evening of September 6th, the main news bulletin _ East Wealth Network",https://finance.eastmoney.com/a/202309062839539696.html,zh,False,True,LLM,,MAYBE
food delivery,Spanish,Mexico,20230906T040000Z,Take a seat before you know how much a Uber driver wins in Miami,https://www.terra.com/nacionales/2023/9/5/toma-asiento-antes-de-conocer-cuanto-gana-un-chofer-de-uber-en-miami-10301.html,es,False,True,LLM,,MAYBE
food delivery,Azerbaijani,Azerbaijan,20230906T110000Z,Day...,https://www.yeniazerbaycan.com/xeberlenti_e89649_az.html,az,False,True,LLM,,MAYBE
food delivery,English,United States,20230906T001500Z,Feeding Our Families – NBC New York,https://www.nbcnewyork.com/on-air/community-top-stories/feeding-our-families/,en,False,True,LLM,,MAYBE
worker protest,English,United States,20230906T011500Z,Virginia Tech graduate students and workers rally in support of unions,https://martinsvillebulletin.com/news/state-and-regional/virginia-tech-graduate-students-and-workers-rally-in-support-of-unions/article_5456338f-3803-5e58-9aef-97827c136763.html,en,True,False,Excel,"Actions: rally; Actors: union, workers",NO
worker protest,Spanish,Uruguay,20230907T000000Z,IAVA students took up the lycée twice this Wednesday and tried to deliver vindictive platform,https://www.elpais.com.uy/informacion/educacion/alumnos-del-iava-ocuparon-el-liceo-dos-veces-este-miercoles-e-intentaron-entregar-plataforma-reivindicativa,es,False,True,LLM,,MAYBE
worker protest,Italian,Italy,20230906T091500Z,"SGM strike, Capoccia and Greco of MRS: Workers Meritano Respect",https://www.corrieresalentino.it/2023/09/sciopero-sgm-capoccia-e-greco-del-mrs-i-lavoratori-meritano-rispetto/,it,True,False,Excel,Actions: strike; Actors: Workers,NO
worker protest,English,United States,20230906T113000Z,The worker movement is far from over,https://dailytrojan.com/2023/09/06/the-workers-movement-is-far-from-over/,en,False,True,LLM,,MAYBE
worker protest,English,United States,20230906T211500Z,23 health care workers arrested after protesting outside Kaiser Permanente in Hollywood,https://news.yahoo.com/23-health-care-workers-arrested-193055157.html,en,True,False,Excel,Actions: protest; Actors: workers,NO
worker protest,Greek,,20230906T190000Z,Blue Horizon : When will the funeral of 36-year-old Antonis be held - Great gathering of protest in Heraklion port,https://www.dnews.gr/eidhseis/koinonia/441594/blue-horizon-pote-tha-ginei-i-kideia-tou-36xronou-antoni-megali-sygkentrosi-diamartyrias-sto-limani-tou-irakleiou,el,False,True,LLM,,MAYBE
worker protest,English,United States,20230906T044500Z,Another United Auto Workers Strike Could Shake Up The Industry Like Never Before,https://www.autoevolution.com/news/another-united-auto-workers-strike-could-shake-up-the-industry-like-never-before-220630.html,en,True,False,Excel,Actions: Strike; Actors: Workers,NO
worker protest,English,Nigeria,20230906T024500Z,"Lagos , Katsina , Sokoto workers shun NLC , strike grounds Abuja , states",https://punchng.com/lagos-katsina-sokoto-workers-shun-nlc-strike-grounds-abuja-states/,en,True,False,Excel,Actions: strike; Actors: workers,NO
worker protest,English,Nigeria,20230906T124500Z,2 - Day Warning Strike : Fair Compliance Greets NLC Directive in Anambra,https://thenews-chronicle.com/2-day-warning-strike-fair-compliance-greets-nlcs-directive-in-anambra/,en,False,True,LLM,,MAYBE
worker protest,English,United States,20230906T030000Z,"Nigerian workers walk off the job again to protest rising costs after removal of gas subsidies | News , Sports , Jobs",http://www.vindy.com/wire/?category=6&ID=301334,en,True,False,Excel,Actions: protest; Actors: workers,NO
worker protest,English,United States,20230906T074500Z,Nigerian workers strike over living costs,https://www.nwaonline.com/news/2023/sep/06/nigerian-workers-strike-over-living-costs/,en,True,False,Excel,Actions: strike; Actors: workers,NO
worker protest,English,United States,20230906T051500Z,Australian workers demand end to persecution of Sri Lankan plantation workers,https://www.wsws.org/en/articles/2023/09/06/rlin-s06.html,en,True,False,Excel,Actions: demand; Actors: workers,NO
worker protest,English,Nigeria,20230906T054500Z,Nigeria Unions Stage Warning Strike Amid Rising Living Costs,https://allafrica.com/stories/202309060004.html,en,True,False,Excel,Actions: Strike; Actors: Union,NO
worker protest,English,Nigeria,20230906T040000Z,We will continue to protest outrageous fee | The Nation Newspaper,https://thenationonlineng.net/we-will-continue-to-protest-outrageous-fees/,en,False,True,LLM,,MAYBE
worker protest,English,Ghana,20230906T123000Z,Nigerian unions strike again to protest soaring costs after subsidy removal,https://thechronicle.com.gh/nigerian-unions-strike-again-to-protest-soaring-costs-after-subsidy-removal/,en,True,False,Excel,"Actions: protest, strike; Actors: union",NO
worker protest,Greek,Greece,20230906T111500Z,Tragedy in Piraeus : Protest march at the port for the murder of Antonis,https://www.inewsgr.com/27/tragodia-ston-peiraia-poreia-diamartyrias-sto-limani-gia-ti-dolofonia-tou-antoni.htm,el,False,True,LLM,,MAYBE
Grab  (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Spanish,Spain,20230906T133000Z,USO asks Guardiola for a genuine social dialogue this legislature,https://regiondigital.com/noticias/portada/383580-uso-pide-a-guardiola-un-autentico-dialogo-social-esta-legislatura.html,es,False,True,LLM,,MAYBE
Grab  (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Chinese,China,20230906T053000Z,- Comment.,https://www.workercn.cn/c/2023-09-06/7971699.shtml,zh,False,True,LLM,,MAYBE
food delivery (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Korean,South Korea,20230906T061500Z,"About Us , Courier receives a lot more than BigTech ... ?",https://www.hankyung.com/article/202308189184i,ko,False,True,LLM,,MAYBE
Couriers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Romanian,Romania,20230906T121500Z,"Parents encourage their children to flee work. Dragoș Damian: ""There are no more physical workers, the result of 30 years of deindustrialization",https://www.monitorulcj.ro/economie/112978-parintii-isi-incurajeaza-copiii-sa-fuga-de-munca-dragos-damian-nu-mai-este-nimeni-amator-de-munca-fizica-rezultatul-a-30-de-ani-de-dezindustrializare,ro,True,False,Excel,Actions: trial; Actors: workers,NO
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,United Kingdom,20230906T230000Z,Night Car Drivers,https://www.am-online.com/jobs-container/night-car-drivers-220120789,en,False,True,LLM,,MAYBE
App workers (protest OR strike OR demonstration OR unrest OR riders OR couriers OR drivers OR workers),English,United States,20230906T031500Z,"Louisiana Hooters to Pay Black Workers $650 , 000 After Lawsuit",https://1079ishot.com/louisiana-hooters-to-pay-black-workers-650000-to-settle-race-and-retaliation-lawsuit/,en,True,False,Excel,"Actions: Lawsuit, Pay; Actors: Workers",NO
Bolt,English,United States,20230907T203000Z,New - Vehicle Supply Grows Ahead of Potential Strike,https://www.autorentalnews.com/10205857/new-vehicle-supply-grows-ahead-of-potential-strike,en,False,True,LLM,,MAYBE
Bolt,English,United Kingdom,20230907T150000Z,Costs recovery claims  could explode  after FRC extension | News,https://www.lawgazette.co.uk/news/costs-recovery-claims-could-explode-after-frc-extension/5117153.article,en,False,True,LLM,,MAYBE
Bolt,English,United States,20230907T151500Z,Take the Jamaican People for Fool : Taxpayers Must Foot Bill for Employees of Investment Firm Where Usain Bolt Millions Were Stolen ; Reggae Singer Buju Banton Slams Plan,https://news.yahoo.com/jamaican-people-fool-taxpayers-must-140454595.html,en,True,False,Excel,Actions: pay; Actors: Employees,NO
Cabify,Spanish,Argentina,20230907T173000Z,Taxi drivers protest Uber and threaten to cut access to the city,https://www.lagaceta.com.ar/nota/1005405/lg-play/taxistas-protestan-contra-uber-amenazan-cortar-accesos-ciudad.html,es,True,False,Excel,Actions: protest; Actors: drivers,NO
Uber,English,United States,20230907T001500Z,App - based worker classification ballot battle brewing again,https://www.bostonherald.com/2023/09/06/app-based-worker-classification-ballot-battle-brewing-in-massachusetts-for-second-time/,en,False,True,LLM,,MAYBE
Uber,English,United States,20230907T200000Z,"Online gig work is growing rapidly , but workers lack job protections , a World Bank report says",https://www.chronicleonline.com/news/business/online-gig-work-is-growing-rapidly-but-workers-lack-job-protections-a-world-bank-report/article_5805d560-a920-5567-84a2-91a46a7f9492.html,en,False,True,LLM,,MAYBE
Uber,English,Canada,20230907T151500Z,"Online gig work growing rapidly , but workers lack job protections - Business News",https://www.castanet.net/edition/news-story-445426-6-.htm,en,False,True,LLM,,MAYBE
Uber,English,India,20230907T174500Z,"world bank : Online gig work is growing rapidly , but workers lack job protections , a World Bank report says",https://economictimes.indiatimes.com/jobs/fresher/online-gig-work-is-growing-rapidly-but-workers-lack-job-protections-a-world-bank-report-says/articleshow/103480121.cms,en,False,True,LLM,,MAYBE
Uber,English,United States,20230907T154500Z,"Online gig work is growing rapidly , but workers lack job protections , World Bank says",https://thedailyrecord.com/2023/09/07/online-gig-work-is-growing-rapidly-but-workers-lack-job-protections-world-bank-says/,en,False,True,LLM,,MAYBE
Uber,English,United States,20230907T230000Z,Rapidly growing online gig work raises job protection concerns,https://finance-commerce.com/2023/09/rapidly-growing-online-gig-work-raises-job-protection-concerns/,en,False,True,LLM,,MAYBE
Uber,Japanese,Japan,20230907T033000Z,Woober Eats Delivery Day In ring the Heart of Delivery [ Charinco Blast Delivery Nichibunken ] - Society - News,https://wpb.shueisha.co.jp/news/society/2023/09/07/120556/,ja,False,True,LLM,,MAYBE
Uber,English,United States,20230907T100000Z,Uber CEO says his time moonlighting as a driver showed him the company didnt pay enough attention to its drivers . It sparked an all - hands called  Why we suck .,https://news.yahoo.com/uber-ceo-says-time-moonlighting-090301571.html,en,True,False,Excel,Actions: pay; Actors: drivers,NO
Uber,English,United States,20230907T021500Z,The question of gig worker status in Massachusetts is back on,https://www.yahoo.com/entertainment/gig-worker-status-massachusetts-back-010220410.html,en,False,True,LLM,,MAYBE
Uber,English,Australia,20230907T081500Z,The delivery riders at risk for your dinner,https://www.abc.net.au/listen/programs/abc-news-daily/the-delivery-riders-at-risk-for-your-dinner/102823264,en,False,True,LLM,,MAYBE
